OccId;Term;Scientific Name;File;1000-Words-Frame;text
fisher;Martes pennanti;organism;PG10126;43;the lasses seemed very anxious to get in, but they were kept there a few minutes till the kind old superintendent, mr fisher, made his appearance.

herring;Herklotsichthys;organism;PG10126;44;"hopdance cries in tom's belly for two white herrings.

cat;Felis;organism;PG10126;44;a clean old cat dosed upon a chair by the fireside.

fly;Diptera;organism;PG10126;44;a hardy-looking, brown-faced man, with close-cropped black hair, and a mild countenance, sat on a table by the window, making artificial flies, for fishing.

dog;Canis lupus familiaris;organism;PG10126;44;it would sicken a dog, it would for sure.

dog;Canidae;organism;PG10126;44;it would sicken a dog, it would for sure.

brick;Thunbergia mysorensis;organism;PG10126;45;on the side where the lane continues there is a dead brick wall, on the other side, bounding a little space of unpaved ground, rather higher than the lane, there are a few old brick cottages, of very mean and dirty appearance.

weaver;Ploceidae;organism;PG10126;46;here we called at the house of peter y , a man of fifty-one, and a weaver of a kind of stuff called, "broad cross-over," at which work he earned about six shillings a week, when in full employ.

weaver;Ploceidae;organism;PG10126;46;from the old weaver's house in "coal yard" we went to a place close by, called "castle yard," one of the most unwholesome nooks i have seen in wigan yet, though there are many such in that part of the town.

brick;Thunbergia mysorensis;organism;PG10126;46;it was a close, pestilent, little cul de sac, shut in by a dead brick wall at the far end.

brick;Thunbergia mysorensis;organism;PG10126;47;it was a large, square, brick building, standing by the road side, upon high ground, at the upper end of scholes.

weaver;Ploceidae;organism;PG10126;48;the comely little woman said that her husband was a weaver of "cross-over," and i suppose he would earn about six or seven shillings a week at that kind of work, but he had been long out of work.

weaver;Ploceidae;organism;PG10126;49;the weaver's wife spoke very feelingly of the young governess who had been so good to the family.

weaver;Ploceidae;organism;PG10126;49;the eyes of the weaver's wife grew moist as she told of the old blacksmith, who could not bear to hear her name mentioned without tears.

weaver;Ploceidae;organism;PG10126;49;my friend and i left the weaver's cottage, and came down again into a part of scholes where huddled squalor and filth is to be found on all sides.

plant;Plantae;organism;PG10126;50;there were a few healthy plants in the windows, and everything gave evidence of industry and care.

weaver;Ploceidae;organism;PG10126;50;old stephen was a weaver of diaper, and, when he had anything to do, he could earn about eight shillings a week.

weaver;Ploceidae;organism;PG10126;50;there happened to be a poor old white-haired weaver sitting in the house,--an aged neighbour out of work, who had come in to chat with my friend a bit.

rook;Corvus frugilegus;organism;PG10126;51;yo see'n, aw get a bit ov a job neaw an' then, an' a scrat amung th' rook, like an owd hen.

potato;Solanum tuberosum;organism;PG10126;51;a clean, staid-looking girl stood at a table, peeling potatoes for dinner.

weaver;Ploceidae;organism;PG10126;51;it was about noon when we left the old weaver, nursing his rheumatic limbs by the side of a dim fire, in his chapel-like little house.

potato;Solanum tuberosum;organism;PG10126;51;his daughter, a tall, clean, shy girl, began to peel a few potatoes just before we came away.

weaver;Ploceidae;organism;PG10126;52;in the same street where the old weaver lived, we called upon a collier's family--a family of ten in number.

wolf;Canis lupus;organism;PG10126;53;besides, there are always some people who, from causes within themselves, are continually at their wits' end to keep the wolf from the door, even when employment is plentiful with them, and there are some natures too weak to bear any long strain of unusual poverty without falling back upon means of living which, in easy circumstances, they would have avoided, if not despised.

brick;Thunbergia mysorensis;organism;PG10126;54;this bye-street of mean brick cottages had an unwholesome, outcast look, and the sallow, tattered women, lounging about the doorways, and listlessly watching the sickly children in the street, evinced the prevalence of squalor and want there.

heather;Calluna vulgaris;organism;PG10126;54;home upon their backs to the distant town.

bird;Aves;organism;PG10126;54;home upon their backs to the distant town.

weaver;Ploceidae;organism;PG10126;54;home upon their backs to the distant town.

heather;Erica (Ericaceae);organism;PG10126;54;home upon their backs to the distant town.

weaver;Ploceidae;organism;PG10126;54;i found that it was the house of a widower, a weaver of diaper, who was left with a family of eight children to look after.

cotton;Gossypium;organism;PG10126;55;there was only one small window, close to the door, and it was shrouded by a dingy cotton blind.

jack;Esox lucius;organism;PG10126;56;the elder kept ducking the little fellow's head into the water, upon which the one who was washing himself sobbed, and spat, and cried out in great glee, "do it again, jack!"

cat;Felis;organism;PG10126;59;everything seemed to be in its appointed place, even to the sleek cat sleeping on the hearth.

wolf;Canis lupus;organism;PG10126;59;this allowance just kept the wolf from their little door in these hard times.

bird;Aves;organism;PG10126;62;swarms of strange, shy, sad-looking singers and instrumental performers, in the work-worn clothing of factory operatives, went about the busy city, pleading for help in touching wails of simple song--like so many wild birds driven by hard weather to the haunts of man.

heather;Calluna vulgaris;organism;PG10126;62;it is not uncommon to meet working men wandering over the wild hills, "where whip and heather grow," with their musical instruments, to take part in some village oratorio many miles away.

heather;Erica (Ericaceae);organism;PG10126;62;it is not uncommon to meet working men wandering over the wild hills, "where whip and heather grow," with their musical instruments, to take part in some village oratorio many miles away.

cotton;Gossypium;organism;PG10126;63;even in great manufacturing towns, it is very common, when passing cotton mills at work, to hear some fine psalm tune streaming in chorus from female voices, and mingling with the spoom of thousands of spindles.

willow;Salix;organism;PG10126;63;the "larks of dean," like the rest of lancashire operatives, must have suffered in this melancholy time, but i hope that the humble musicians of our county will never have occasion to hang their harps upon the willows.

leech;Hirudinea;organism;PG10126;63;i doubt very much whether leech's minor tunes were ever heard upon our streets till lately.

leech;Hirudinea;organism;PG10126;63;leech was a working man, born near the hills, in lancashire, and his anthems and psalm tunes are great favourites among the musical population, especially in the country districts.

leech;Hirudinea;organism;PG10126;64;leech's harp was tuned by the genius of sorrow.

leech;Hirudinea;organism;PG10126;64;they were singing one of leech's finest minor tunes to wesley's hymn,-

fly;Diptera;organism;PG10126;64;and must my trembling spirit fly into a world unknown?

leech;Hirudinea;organism;PG10126;64;it is a tune often sung by country people in lancashire at funerals, and, if i remember right, the same melody is cut upon leech's gravestone in the old wesleyan chapel-yard, at rochdale.

ash;Fraxinus;organism;PG10126;64;i asked him where they came from, and he said, "ash'n." in answer to another question, he said, "we're o' one family.

weaver;Ploceidae;organism;PG10126;64;"that tune was composed by a rev. mr harrison, who was once minister of cross street unitarian chapel, in manchester, and, one day, an old weaver, who had come down from the hills, many miles, staff in hand, knocked at the minister's door, and asked if there was 'a gentleman co'de' harrison lived theer?'

weaver;Ploceidae;organism;PG10126;64;when the minister came to the door, the old weaver looked hard at him, for a minute, and said, 'are yo th' mon 'at composed that tune co'de worrington?'

weaver;Ploceidae;organism;PG10126;64;'well,' said the old weaver, 'give me your hond!

cotton;Gossypium;organism;PG10126;65;letter and speeches upon the cotton famine letters of a lancashire lad on the cotton famine.

cotton;Gossypium;organism;PG10126;65;"a lancashire lad," one of the first writers whose appeals through the press drew serious attention to the great distress in lancashire during the cotton famine.

cotton;Gossypium;organism;PG10126;65;"i am living in the centre of a vast district where there are many cotton mills, which in ordinary times afford employment to many thousands of 'hands,' and food to many more thousands of mouths.

alexander;Smyrnium olusatrum;organism;PG10126;65;i have heard of ladies whose whole lives seem to be but a changing from one kind of pleasure to another, who suffer chiefly from what they call ennui,,a kind of disease from which my sisters are not likely to suffer at all,,and to whom a new pleasure to enjoy would be something like what a new world to conquer would be to alexander.

cotton;Gossypium;organism;PG10126;65;why should not they be reminded that these girls in cotton gowns and wooden clogs are wending their way towards the same heaven--or, alas, towards the same hell--whither wend all the daughters of eve, no matter what their outer condition and dress?

fang;Carnivora;body;PG10126;65;we have felt the fangs of the first,upon how many of us will the second pounce?"
